marketid,caffeine_score,product_id,firm
23,0.5023699014217279,68,1
23,0.08676827671577614,69,2
24,0.4146753081907533,70,1
24,0.4146753081907533,71,1
24,0.9115689564798828,72,2
25,0.4311379208712588,73,1
25,0.4311379208712588,74,1
25,0.6552128713395353,75,2
26,0.7344345961393868,76,1
26,0.7344345961393868,77,1
26,0.7112989517928135,78,2
27,0.2757336935246064,79,1
27,0.2757336935246064,80,1
27,0.8301610126989645,81,2
28,0.7541032951243962,82,1
28,0.7541032951243962,83,1
28,0.7754502827063473,84,2
29,0.5545730882422253,85,1
29,0.5545730882422253,86,1
29,0.15157557712916403,87,2
30,0.3333352147914063,88,1
30,0.3333352147914063,89,1
30,0.5235641742088162,90,2
31,0.4191820104892101,91,1
31,0.4191820104892101,92,1
31,0.8574246759739464,93,2
32,0.2555529350220896,94,1
32,0.2555529350220896,95,1
32,0.01305988958837334,96,2
33,0.3747165695964364,97,1
33,0.3747165695964364,98,1
33,0.15800700599541528,99,2
34,0.3871747696363382,100,1
34,0.3871747696363382,101,1
34,0.9252253192770024,102,2
35,0.2642637489825294,103,1
35,0.2642637489825294,104,1
35,0.472596768357628,105,2
36,0.5929739509791935,106,1
36,0.5929739509791935,107,1
36,0.9510060644303804,108,2
37,0.5572826670541176,109,1
37,0.5572826670541176,110,1
37,0.25635423798402057,111,2
38,0.5045525414553859,112,1
38,0.5045525414553859,113,1
38,0.08754987713219153,114,2
39,0.5880217124889582,115,1
39,0.5880217124889582,116,1
39,0.9669067080437764,117,2
40,0.6612708584187155,118,1
40,0.6612708584187155,119,1
40,0.3155958709946105,120,2
41,0.5784756937264064,121,1
41,0.5784756937264064,122,1
41,0.8313343026219909,123,2
42,0.8512799375769435,124,1
42,0.8512799375769435,125,1
42,0.6942493945135119,126,2
43,0.7524434539449839,127,1
43,0.7524434539449839,128,1
43,0.733990253396165,129,2
44,0.6812967604796765,130,1
44,0.6812967604796765,131,1
44,0.9361991023724244,132,2
45,0.5560438174656439,133,1
45,0.5560438174656439,134,1
45,0.6125295820541508,135,2
46,0.5965986479776735,136,1
46,0.5965986479776735,137,1
46,0.46995432605480336,138,2
47,0.6339267515526232,139,1
47,0.6339267515526232,140,1
47,0.4252200273245227,141,2
48,0.4357788875681135,142,1
48,0.4357788875681135,143,1
48,0.6034402883049284,144,2
49,0.1584032262264201,145,1
49,0.1584032262264201,146,1
49,0.5022690941953672,147,2
50,0.7555142664072168,148,1
50,0.7555142664072168,149,1
50,0.21610093036607203,150,2
51,0.5362088970117345,151,1
51,0.5362088970117345,152,1
51,0.6459618820287839,153,2
52,0.3207997612978073,154,1
52,0.3207997612978073,155,1
52,0.9788906824516808,156,2
53,0.3646243833599172,157,1
53,0.3646243833599172,158,1
53,0.3800003224743682,159,2
54,0.34005773024578306,160,1
54,0.34005773024578306,161,1
54,0.9509878609157656,162,2
55,0.34821588657520297,163,1
55,0.34821588657520297,164,1
55,0.3599732149666399,165,2
56,0.91038262068702,166,1
56,0.91038262068702,167,1
56,0.8572137250646399,168,2
57,0.5518765849612186,169,1
57,0.5518765849612186,170,1
57,0.642195391543857,171,2
58,0.4451925623985832,172,1
58,0.4451925623985832,173,1
58,0.7739590033719297,174,2
59,0.4924342729878434,175,1
59,0.4924342729878434,176,1
59,0.31449280947765945,177,2
60,0.690478679208994,178,1
60,0.690478679208994,179,1
60,0.7293001991023583,180,2
61,0.33164430555361796,181,1
61,0.33164430555361796,182,1
61,0.5681166569575028,183,2
62,0.7327270286178483,184,1
62,0.7327270286178483,185,1
62,0.9425158870117408,186,2
63,0.6535259420585502,187,1
63,0.6535259420585502,188,1
63,0.4133914403389789,189,2
64,0.6553002908246164,190,1
64,0.6553002908246164,191,1
64,0.6863565303129953,192,2
65,0.6537254470327647,193,1
65,0.6537254470327647,194,1
65,0.7828767902120821,195,2
66,0.35293555270152654,196,1
66,0.35293555270152654,197,1
66,0.16249477527797374,198,2
67,0.33871180708967835,199,1
67,0.33871180708967835,200,1
67,0.6596399980663831,201,2
68,0.79460419620399525,202,1
68,0.79460419620399525,203,1
68,0.5042794482064437,204,2
69,0.5107526257674997,205,1
69,0.5107526257674997,206,1
69,0.4865015689623702,207,2
70,0.5307583865530945,208,1
70,0.5307583865530945,209,1
70,0.903809969650196,210,2
71,0.2881703015269362,211,1
71,0.2881703015269362,212,1
71,0.22429602890860337,213,2
72,0.4668520392643043,214,1
72,0.4668520392643043,215,1
72,0.9476039807709192,216,2
73,0.3578185879381409,217,1
73,0.3578185879381409,218,1
73,0.7426711002945282,219,2
74,0.3622507816217895,220,1
74,0.3622507816217895,221,1
74,0.7337382278565465,222,2
75,0.6645996167985126,223,1
75,0.6645996167985126,224,1
75,0.8354565097116126,225,2
76,0.18127746985472287,226,1
76,0.18127746985472287,227,1
76,0.6854567271392425,228,2
77,0.49864206619918805,229,1
77,0.49864206619918805,230,1
77,0.2529670302167947,231,2
78,0.2228681713539365,232,1
78,0.2228681713539365,233,1
78,0.891566003516999,234,2
79,0.6019801999911144,235,1
79,0.6019801999911144,236,1
79,0.8329346718211663,237,2
80,0.8687500001076607,238,1
80,0.8687500001076607,239,1
80,0.3632765840955423,240,2
81,0.5311338483017113,241,1
81,0.5311338483017113,242,1
81,0.1397578680303111,243,2
82,0.6992103308201347,244,1
82,0.6992103308201347,245,1
82,0.03317576097780439,246,2
83,0.8111219899938372,247,1
83,0.8111219899938372,248,1
83,0.3525829726037525,249,2
84,0.6227685731047283,250,1
84,0.6227685731047283,251,1
84,0.8880468046038178,252,2
85,0.3813406941902233,253,1
85,0.3813406941902233,254,1
85,0.470298312359549,255,2
86,0.5816325351035395,256,1
86,0.5816325351035395,257,1
86,0.32429534595168796,258,2
87,0.4210340193650555,259,1
87,0.4210340193650555,260,1
87,0.30959133682435613,261,2
88,0.6553465213194207,262,1
88,0.6553465213194207,263,1
88,0.41446485143447254,264,2
89,0.868480820662559,265,1
89,0.868480820662559,266,1
89,0.3906764365558242,267,2
90,0.5011922623647775,268,1
90,0.5011922623647775,269,1
90,0.7455842985909131,270,2
91,0.513693126832443,271,1
91,0.513693126832443,272,1
91,0.18990885798975057,273,2
92,0.5438259521845137,274,1
92,0.5438259521845137,275,1
92,0.9935261614915024,276,2
93,0.5084132441802444,277,1
93,0.5084132441802444,278,1
93,0.4659427520982876,279,2
94,0.34515219712118644,280,1
94,0.34515219712118644,281,1
94,0.11633394641846728,282,2
95,0.12343417273614103,283,1
95,0.12343417273614103,284,1
95,0.8059811885726633,285,2
96,0.6012473493433923,286,1
96,0.6012473493433923,287,1
96,0.46051254290938715,288,2
97,0.48582423369931954,289,1
97,0.48582423369931954,290,1
97,0.9959307202496726,291,2
98,0.4407770387000664,292,1
98,0.4407770387000664,293,1
98,0.264028740779767,294,2
99,0.5038709698308343,295,1
99,0.5038709698308343,296,1
99,0.7841681570068421,297,2
100,0.6514926432046072,298,1
100,0.6514926432046072,299,1
100,0.11155816269576824,300,2
101,0.6556710034561826,301,1
101,0.6556710034561826,302,1
101,0.6321597428342501,303,2
102,0.3137012569908673,304,1
102,0.3137012569908673,305,1
102,0.12953174650487365,306,2
103,0.5576281264896443,307,1
103,0.5576281264896443,308,1
103,0.250323923133733,309,2
104,0.8534587795342503,310,1
104,0.8534587795342503,311,1
104,0.9548859414845012,312,2
105,0.7762558748202908,313,1
105,0.7762558748202908,314,1
105,0.6433002138642203,315,2
106,0.6787377096536809,316,1
106,0.6787377096536809,317,1
106,0.938341907115823,318,2
107,0.7546543922006235,319,1
107,0.7546543922006235,320,1
107,0.5482958549182837,321,2
108,0.6442866668965651,322,1
108,0.6442866668965651,323,1
108,0.3629560320566299,324,2
109,0.45963380194850295,325,1
109,0.45963380194850295,326,1
109,0.3741175972301074,327,2
110,0.2891277024945111,328,1
110,0.2891277024945111,329,1
110,0.5108237161590505,330,2
111,0.799609118741224,331,1
111,0.799609118741224,332,1
111,0.9804134994203948,333,2
112,0.19059787964989883,334,1
112,0.19059787964989883,335,1
112,0.7385047833437837,336,2
113,0.08428827390290589,337,1
113,0.08428827390290589,338,1
113,0.6374305410734733,339,2
114,0.360766334196137,340,1
114,0.360766334196137,341,1
114,0.6410447343604139,342,2
115,0.5151739368164077,343,1
115,0.5151739368164077,344,1
115,0.19412816604791985,345,2
116,0.4858775291852411,346,1
116,0.4858775291852411,347,1
116,0.4057918113869592,348,2
117,0.8400954708982389,349,1
117,0.8400954708982389,350,1
117,0.8717448845951231,351,2
118,0.7168390071532402,352,1
118,0.7168390071532402,353,1
118,0.14761220990368729,354,2
119,0.8560403004252339,355,1
119,0.8560403004252339,356,1
119,0.6529679445664455,357,2
120,0.5990648379457838,358,1
120,0.5990648379457838,359,1
120,0.9429575251830066,360,2
121,0.3531721695459711,361,1
121,0.3531721695459711,362,1
121,0.33969157692462093,363,2
122,0.5314515909881028,364,1
122,0.5314515909881028,365,1
122,0.02670306372445763,366,2
123,0.047797920834451446,367,1
123,0.047797920834451446,368,1
123,0.24829260740232703,369,2
124,0.3812776564454769,370,1
124,0.3812776564454769,371,1
124,0.27442161968166767,372,2
125,0.3099579834849056,373,1
125,0.3099579834849056,374,1
125,0.3709865155883192,375,2
126,0.6378694770135187,376,1
126,0.6378694770135187,377,1
126,0.8455296416128666,378,2
127,0.6818223307987015,379,1
127,0.6818223307987015,380,1
127,0.5602466452925553,381,2
128,0.5212374168891436,382,1
128,0.5212374168891436,383,1
128,0.7950053425125393,384,2
129,0.5681066180210379,385,1
129,0.5681066180210379,386,1
129,0.6501794854741995,387,2
130,0.06740922435898211,388,1
130,0.06740922435898211,389,1
130,0.53875881153841,390,2
131,0.2726945005457728,391,1
131,0.2726945005457728,392,1
131,0.5571602927835891,393,2
132,0.46573869348453284,394,1
132,0.46573869348453284,395,1
132,0.9827023845341224,396,2
133,0.44671373223588673,397,1
133,0.44671373223588673,398,1
133,0.06067663538370982,399,2
134,0.772931299982322,400,1
134,0.772931299982322,401,1
134,0.25244993441766306,402,2
135,0.6810807439415816,403,1
135,0.6810807439415816,404,1
135,0.4417585518279671,405,2
136,0.4224226985882138,406,1
136,0.4224226985882138,407,1
136,0.612942571011543,408,2
137,0.2805464311201081,409,1
137,0.2805464311201081,410,1
137,0.901459990116985,411,2
138,0.5207730372250421,412,1
138,0.5207730372250421,413,1
138,0.702689934478969,414,2
139,0.24370752484805475,415,1
139,0.24370752484805475,416,1
139,0.4915948311738088,417,2
140,0.5907084641342872,418,1
140,0.5907084641342872,419,1
140,0.5485350885935679,420,2
141,0.3673080031776352,421,1
141,0.3673080031776352,422,1
141,0.7454695825428549,423,2
142,0.5724854740332181,424,1
142,0.5724854740332181,425,1
142,0.7364438130925769,426,2
143,0.5637218323508764,427,1
143,0.5637218323508764,428,1
143,0.9802558383788564,429,2
144,0.8891055234249721,430,1
144,0.8891055234249721,431,1
144,0.35578688219122756,432,2
145,0.3341569708866904,433,1
145,0.3341569708866904,434,1
145,0.8327600198760589,435,2
146,0.6807052123306818,436,1
146,0.6807052123306818,437,1
146,0.3665132538025538,438,2
147,0.33121828153741295,439,1
147,0.33121828153741295,440,1
147,0.6798415383389994,441,2
148,0.5595356765249719,442,1
148,0.5595356765249719,443,1
148,0.02860681979285473,444,2
149,0.3523545209993026,445,1
149,0.3523545209993026,446,1
149,0.3918666937868028,447,2
150,0.8531132837547246,448,1
150,0.8531132837547246,449,1
150,0.28468611140645306,450,2
151,0.3966750202506594,451,1
151,0.3966750202506594,452,1
151,0.2265440268432121,453,2
152,0.7963527526758241,454,1
152,0.7963527526758241,455,1
152,0.4069649499361302,456,2
153,0.5757072556721858,457,1
153,0.5757072556721858,458,1
153,0.7253189141160645,459,2
154,0.6269360456863344,460,1
154,0.6269360456863344,461,1
154,0.4220377938043305,462,2
155,0.39696434866203417,463,1
155,0.39696434866203417,464,1
155,0.4718766386488643,465,2
156,0.31608790191057323,466,1
156,0.31608790191057323,467,1
156,0.5078890694685485,468,2
157,0.348867885795014,469,1
157,0.348867885795014,470,1
157,0.0478650537153239,471,2
158,0.9437575019027643,472,1
158,0.9437575019027643,473,1
158,0.619779664373011,474,2
159,0.4301695224428274,475,1
159,0.4301695224428274,476,1
159,0.7111419442760436,477,2
160,0.542287608711537,478,1
160,0.542287608711537,479,1
160,0.5489888861364274,480,2
161,0.44296528665101476,481,1
161,0.44296528665101476,482,1
161,0.3888930442801546,483,2
162,0.7508592236401503,484,1
162,0.7508592236401503,485,1
162,1.9278653464183e-4,486,2
163,0.4599564822496227,487,1
163,0.4599564822496227,488,1
163,0.9598024167699384,489,2
164,0.3921866060781048,490,1
164,0.3921866060781048,491,1
164,0.8945572985465616,492,2
165,0.6457122182901021,493,1
165,0.6457122182901021,494,1
165,0.6258029912684777,495,2
166,0.5731044787764694,496,1
166,0.5731044787764694,497,1
166,0.608740885977297,498,2
167,0.10915801654201307,499,1
167,0.10915801654201307,500,1
167,0.5539495124037094,501,2
168,0.3285974264673469,502,1
168,0.3285974264673469,503,1
168,0.27976867289706353,504,2
169,0.23503102924325292,505,1
169,0.23503102924325292,506,1
169,0.3986380945379058,507,2
170,0.8376689896382745,508,1
170,0.8376689896382745,509,1
170,0.3971733876924419,510,2
171,0.6938607308586722,511,1
171,0.6938607308586722,512,1
171,0.6404463391084895,513,2
172,0.33825765235159516,514,1
172,0.33825765235159516,515,1
172,0.03639584938041906,516,2
173,0.09867091704140699,517,1
173,0.09867091704140699,518,1
173,0.8913847081314538,519,2
174,0.38221455892512357,520,1
174,0.38221455892512357,521,1
174,0.6866385296629107,522,2
175,0.87606641141294,523,1
175,0.87606641141294,524,1
175,0.03161033427470072,525,2
176,0.6761061122956384,526,1
176,0.6761061122956384,527,1
176,0.16542893249035784,528,2
177,0.36155782672889514,529,1
177,0.36155782672889514,530,1
177,0.9656319516429896,531,2
178,0.7639500808654511,532,1
178,0.7639500808654511,533,1
178,0.07802089810509871,534,2
179,0.5601719915739309,535,1
179,0.5601719915739309,536,1
179,0.08886911812316356,537,2
180,0.5344753458930447,538,1
180,0.5344753458930447,539,1
180,0.4454017292520098,540,2
181,0.8760127931477784,541,1
181,0.8760127931477784,542,1
181,0.9755098553534162,543,2
182,0.7504482091722242,544,1
182,0.7504482091722242,545,1
182,0.6600761490147825,546,2
183,0.7103703281350588,547,1
183,0.7103703281350588,548,1
183,0.9302082254331538,549,2
184,0.4921481534361417,550,1
184,0.4921481534361417,551,1
184,0.9975914613228656,552,2
185,0.16833668172900768,553,1
185,0.16833668172900768,554,1
185,0.5906912758396349,555,2
186,0.5563548010224839,556,1
186,0.5563548010224839,557,1
186,0.3846139548860622,558,2
187,0.46311910356674757,559,1
187,0.46311910356674757,560,1
187,0.7497162854505177,561,2
188,0.5291920741348146,562,1
188,0.5291920741348146,563,1
188,0.7963380879567538,564,2
189,0.544535674678074,565,1
189,0.544535674678074,566,1
189,0.7707399684060627,567,2
190,0.7711200308769149,568,1
190,0.7711200308769149,569,1
190,0.7986900840960298,570,2
191,0.21220729994758686,571,1
191,0.21220729994758686,572,1
191,0.2871342650252581,573,2
192,0.23328991444555697,574,1
192,0.23328991444555697,575,1
192,0.3950206496744807,576,2
193,0.672463264832301,577,1
193,0.672463264832301,578,1
193,0.6869301453661107,579,2
194,0.6323549530168022,580,1
194,0.6323549530168022,581,1
194,0.01368873862227348,582,2
195,0.14058526685459383,583,1
195,0.14058526685459383,584,1
195,0.5895534900939031,585,2
196,0.3956077730193784,586,1
196,0.3956077730193784,587,1
196,0.1846825622730649,588,2
197,0.5409195871533525,589,1
197,0.5409195871533525,590,1
197,0.11189968944263308,591,2
198,0.45763300566307263,592,1
198,0.45763300566307263,593,1
198,0.04796415016581912,594,2
199,0.8715229906977158,595,1
199,0.8715229906977158,596,1
199,0.06943923019747111,597,2
200,0.4917952545404914,598,1
200,0.4917952545404914,599,1
200,0.8143160132548888,600,2
